     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/03/2017-06/09/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R402,SENECA AVENUE-PALMETTO ST     ,00004872,00000245,00000022,00000111,00000004,00003311,00003991,00000000,00000000,00000000,00000001,00000026,00000169,00000001,00000296,00000027,00000090,00000000,00000034,00000000,00000000,00000000,00000759,00000000,00000014,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00007884,00000413,00000020,00000128,00000008,00003885,00005872,00000000,00000000,00000000,00000002,00000127,00000164,00000002,00000520,00000078,00000083,00000000,00000060,00000000,00000000,00000000,00001257,00000000,00000012,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00011962,00000640,00000065,00000173,00000006,00005150,00008101,00000000,00000000,00000000,00000001,00000157,00000309,00000001,00000748,00000116,00000154,00000000,00000078,00000000,00000000,00000000,00001526,00000000,00000018,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00011581,00000593,00000140,00000137,00000002,00011137,00004899,00000000,00000000,00000000,00000018,00000019,00000439,00000003,00000756,00000066,00000088,00000000,00000054,00000000,00000000,00000000,00004037,00000000,00000042,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00013938,00000837,00000205,00000297,00000023,00015061,00006643,00000000,00000000,00000000,00000018,00000054,00000619,00000000,00000736,00000073,00000077,00000000,00000072,00000000,00000000,00000000,00004216,00000000,00000024,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00006349,00000323,00000068,00000098,00000006,00006535,00002819,00000000,00000000,00000000,00000002,00000026,00000222,00000001,00000305,00000040,00000024,00000000,00000023,00000000,00000000,00000000,00002105,00000000,00000012,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00014648,00000999,00000264,00000384,00000002,00019819,00008302,00000000,00000000,00000000,00000023,00000048,00000793,00000008,00000854,00000073,00000055,00000000,00000072,00000000,00000000,00000000,00003569,00000000,00000029,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00010153,00000490,00000081,00000154,00000000,00009657,00004686,00000000,00000000,00000000,00000007,00000018,00000325,00000000,00000460,00000055,00000069,00000000,00000048,00000000,00000000,00000000,00002783,00000000,00000010,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003657,00000325,00000044,00000081,00000003,00002539,00003078,00000000,00000000,00000000,00000000,00000039,00000181,00000000,00000399,00000038,00000062,00000000,00000034,00000000,00000000,00000000,00000764,00000000,00000004,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002536,00000271,00000026,00000071,00000007,00001893,00001881,00000000,00000000,00000000,00000002,00000021,00000131,00000000,00000265,00000030,00000026,00000000,00000046,00000000,00000000,00000000,00002509,00000000,00000013,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00007559,00000329,00000041,00000065,00000002,00005278,00004811,00000000,00000000,00000000,00000000,00000037,00000243,00000002,00000472,00000054,00000107,00000000,00000082,00000000,00000000,00000000,00001596,00000000,00000009,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005274,00000331,00000035,00000059,00000001,00003467,00002621,00000000,00000000,00000000,00000006,00000120,00000119,00000000,00000226,00000157,00000050,00000000,00002039,00000000,00000000,00000000,00000263,00000000,00000001,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000970,00000052,00000000,00000014,00000000,00000167,00000217,00000000,00000000,00000000,00000000,00000037,00000014,00000000,00000053,00000017,00000009,00000000,00000011,00000000,00000000,00000000,00000079,00000000,00000001,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00002391,00000161,00000009,00000044,00000000,00001013,00000929,00000000,00000000,00000000,00000001,00000009,00000076,00000000,00000109,00000012,00000021,00000000,00000060,00000000,00000000,00000000,00000376,00000000,00000002,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00001182,00000060,00000003,00000004,00000000,00000580,00000489,00000000,00000000,00000000,00000001,00000004,00000034,00000000,00000062,00000020,00000006,00000000,00000019,00000000,00000000,00000000,00000578,00000000,00000002,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000628,00000040,00000001,00000006,00000000,00000218,00000199,00000000,00000000,00000000,00000001,00000001,00000019,00000000,00000041,00000001,00000001,00000000,00000021,00000000,00000000,00000000,00000279,00000000,00000000,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001632,00000176,00000032,00000055,00000000,00000751,00000576,00000000,00000000,00000000,00000000,00000022,00000135,00000000,00000062,00000009,00000017,00000000,00000046,00000000,00000000,00000000,00000254,00000000,00000001,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007619,00000740,00000029,00000110,00000009,00003342,00004561,00000000,00000000,00000000,00000007,00000104,00000190,00000007,00000304,00000138,00000096,00000000,00000042,00000000,00000000,00000000,00002207,00000000,00000035,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001266,00000185,00000016,00000095,00000000,00000599,00000675,00000000,00000000,00000000,00000000,00000016,00000063,00000001,00000025,00000014,00000004,00000000,00000007,00000000,00000000,00000000,00000498,00000000,00000003,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000521,00000091,00000012,00000070,00000000,00000447,00000534,00000000,00000000,00000000,00000000,00000008,00000018,00000000,00000010,00000003,00000007,00000000,00000001,00000000,00000000,00000000,00000136,00000000,00000005,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00004015,00000319,00000019,00000106,00000000,00001649,00002562,00000000,00000000,00000000,00000000,00000057,00000106,00000000,00000140,00000051,00000055,00000000,00000011,00000000,00000000,00000000,00000730,00000000,00000015,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00003647,00000361,00000027,00000067,00000000,00001282,00001909,00000000,00000000,00000000,00000000,00000064,00000104,00000000,00000142,00000081,00000024,00000000,00000016,00000000,00000000,00000000,00000490,00000000,00000021,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00001382,00000173,00000007,00000067,00000000,00000673,00000672,00000000,00000000,00000000,00000001,00000016,00000072,00000000,00000018,00000013,00000005,00000000,00000007,00000000,00000000,00000000,00000357,00000000,00000006,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003136,00000660,00000024,00000113,00000001,00000860,00001674,00000000,00000000,00000000,00000005,00000051,00000138,00000000,00000154,00000063,00000039,00000000,00000011,00000000,00000000,00000000,00001300,00000000,00000008,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005882,00000261,00000025,00000047,00000000,00001985,00002177,00000000,00000000,00000000,00000029,00000139,00000146,00000001,00000280,00000106,00000056,00000000,00000013,00000000,00000000,00000000,00001065,00000000,00000014,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00008954,00000462,00000041,00000111,00000002,00004033,00003950,00000000,00000000,00000000,00000073,00000118,00000239,00000001,00000500,00000195,00000061,00000000,00000014,00000000,00000000,00000000,00000959,00000000,00000002,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008665,00000615,00000188,00000350,00000005,00009584,00008220,00000000,00000000,00000000,00000275,00000097,00000332,00000007,00001267,00000143,00000051,00000000,00000042,00000000,00000000,00000000,00001703,00000000,00000019,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00006908,00000382,00000031,00000075,00000001,00002567,00002964,00000000,00000000,00000000,00000032,00000134,00000156,00000000,00000598,00000116,00000077,00000000,00000024,00000000,00000000,00000000,00001684,00000000,00000013,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00008804,00000328,00000049,00000072,00000002,00005158,00003211,00000000,00000000,00000000,00000024,00000090,00000189,00000001,00000517,00000063,00000052,00000000,00000020,00000000,00000000,00000000,00001632,00000000,00000002,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006072,00000280,00000085,00000121,00000000,00006528,00004381,00000000,00000000,00000000,00000003,00000035,00000211,00000000,00000389,00000029,00000063,00000000,00000096,00000000,00000000,00000000,00001013,00000000,00000009,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00003282,00000123,00000059,00000090,00000002,00004957,00002014,00000000,00000000,00000000,00000006,00000013,00000113,00000004,00000244,00000007,00000025,00000000,00000027,00000000,00000000,00000000,00000569,00000000,00000014,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006718,00000344,00000057,00000108,00000000,00005499,00002535,00000000,00000000,00000000,00000003,00000028,00000294,00000000,00000206,00000043,00000048,00000000,00000064,00000000,00000000,00000000,00001641,00000000,00000024,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00007809,00000352,00000030,00000086,00000002,00006193,00002488,00000000,00000000,00000000,00000002,00000040,00000283,00000003,00000274,00000015,00000026,00000000,00000041,00000000,00000000,00000000,00002028,00000000,00000017,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00008076,00000454,00000066,00000153,00000006,00005922,00002670,00000000,00000000,00000000,00000002,00000018,00000286,00000000,00000355,00000028,00000038,00000000,00000041,00000000,00000000,00000000,00002122,00000000,00000032,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00012486,00000768,00000122,00000247,00000015,00010688,00006077,00000000,00000000,00000000,00000003,00000073,00000400,00000006,00000484,00000043,00000094,00000000,00000111,00000000,00000000,00000000,00002718,00000000,00000042,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00011667,00000656,00000153,00000222,00000000,00011358,00006868,00000000,00000000,00000000,00000000,00000072,00000357,00000000,00000806,00000047,00000127,00000000,00000153,00000000,00000000,00000000,00002744,00000000,00000036,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010234,00000573,00000197,00000234,00000000,00010073,00006742,00000000,00000000,00000000,00000005,00000044,00000339,00000000,00000949,00000062,00000112,00000000,00000165,00000000,00000000,00000000,00003218,00000000,00000014,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00005163,00000289,00000061,00000156,00000004,00004620,00002400,00000000,00000000,00000000,00000011,00000031,00000325,00000000,00000394,00000018,00000018,00000000,00000044,00000000,00000000,00000000,00001571,00000000,00000016,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00007124,00000415,00000122,00000109,00000000,00005847,00002789,00000000,00000000,00000000,00000010,00000050,00000279,00000001,00000338,00000057,00000031,00000000,00000027,00000000,00000000,00000000,00002266,00000000,00000047,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007372,00000392,00000108,00000108,00000002,00005739,00002772,00000000,00000000,00000000,00000016,00000056,00000280,00000000,00000437,00000040,00000074,00000000,00000065,00000000,00000000,00000000,00002093,00000000,00000027,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00012317,00000822,00000186,00000290,00000002,00015397,00007005,00000000,00000000,00000000,00000011,00000045,00000462,00000000,00000854,00000031,00000072,00000000,00000066,00000000,00000000,00000000,00003549,00000000,00000040,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006966,00000485,00000085,00000133,00000005,00006080,00003006,00000000,00000000,00000000,00000003,00000037,00000258,00000002,00000355,00000032,00000028,00000000,00000016,00000000,00000000,00000000,00001711,00000000,00000014,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015249,00000805,00000131,00000280,00000000,00016558,00008069,00000000,00000000,00000000,00000035,00000055,00000527,00000012,00001069,00000095,00000077,00000000,00000081,00000000,00000002,00000000,00003198,00000000,00000037,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00013757,00000807,00000126,00000128,00000013,00013331,00005057,00000000,00000000,00000000,00000008,00000060,00000477,00000005,00000670,00000051,00000073,00000000,00000042,00000000,00000000,00000000,00002795,00000000,00000016,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00008193,00000416,00000057,00000158,00000005,00008868,00003318,00000000,00000000,00000000,00000004,00000030,00000257,00000001,00000378,00000051,00000032,00000000,00000046,00000000,00000000,00000000,00001546,00000000,00000007,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00001860,00000079,00000015,00000033,00000000,00001647,00000944,00000000,00000000,00000000,00000008,00000006,00000029,00000000,00000269,00000020,00000019,00000000,00000014,00000000,00000000,00000000,00000607,00000000,00000000,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00009229,00000600,00000090,00000160,00000014,00010475,00004669,00000000,00000000,00000000,00000004,00000037,00000261,00000001,00000643,00000017,00000063,00000000,00000033,00000000,00000000,00000000,00002611,00000000,00000032,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00007072,00000420,00000077,00000124,00000006,00007345,00003193,00000000,00000000,00000000,00000000,00000034,00000232,00000008,00000343,00000030,00000060,00000000,00000034,00000000,00000000,00000000,00001935,00000000,00000009,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00014578,00001133,00000167,00000378,00000060,00008368,00009840,00000000,00000000,00000000,00000026,00000138,00000592,00000023,00002029,00000218,00000206,00000000,00000113,00000000,00000000,00000000,00002547,00000000,00000015,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00093133,00012495,00000746,00002565,00000189,00043948,00076769,00000000,00000000,00000000,00000261,00001725,00001820,00000256,00008762,00003600,00002268,00000000,00001503,00000000,00000000,00000000,00006638,00000000,00000038,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00026709,00001620,00000165,00000534,00000024,00012884,00026648,00000000,00000000,00000000,00000063,00000423,00000224,00000019,00003137,00000842,00000746,00000000,00000466,00000000,00000000,00000000,00001463,00000000,00000013,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00002190,00000139,00000019,00000036,00000000,00001430,00001174,00000000,00000000,00000000,00000001,00000018,00000035,00000000,00000072,00000015,00000024,00000000,00000027,00000000,00000000,00000000,00000843,00000000,00000008,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00006432,00000362,00000048,00000138,00000018,00004028,00006157,00000000,00000000,00000000,00000027,00000087,00000067,00000037,00000881,00000198,00000158,00000000,00000098,00000000,00000000,00000000,00000299,00000000,00000004,00000000,                                                                                                    
R459,ORCHARD BEACH                 ,00000005,00000001,00000001,00000001,00000000,00000008,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001,00000000,00000000,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00034080,00001799,00000246,00000614,00000014,00022889,00022152,00000000,00000000,00000000,00000025,00000297,00000992,00000006,00002443,00000525,00000439,00000000,00000835,00000001,00000000,00000000,00002798,00000000,00000051,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00050798,00002022,00000245,00000491,00000130,00027000,00041148,00000000,00000000,00000000,00000107,00000712,00000376,00000118,00004071,00001365,00001034,00000000,00000950,00000000,00000000,00000000,00002836,00000000,00000086,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00042114,00001824,00000109,00000406,00000030,00019911,00030935,00000000,00000000,00000000,00000125,00000477,00000393,00000050,00002631,00000982,00000743,00000000,00000811,00000000,00000000,00000000,00001449,00000000,00000041,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00052233,00006805,00000300,00003149,00000142,00022482,00039831,00000000,00000000,00000000,00000193,00000550,00001137,00000249,00002532,00000957,00000671,00000000,00001226,00000000,00000000,00000000,00002097,00000000,00000047,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00004236,00002239,00000230,00000469,00000000,00002006,00001988,00000000,00000000,00000000,00000010,00000033,00000899,00000001,00000167,00000031,00000030,00000000,00000050,00000000,00000000,00000000,00000088,00000000,00000001,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00006192,00000615,00000066,00000247,00000000,00005855,00008049,00000000,00000000,00000000,00000017,00000068,00000039,00000009,00000701,00000204,00000157,00000000,00000234,00000000,00000000,00000000,00000422,00000000,00000002,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00007821,00000890,00000074,00000240,00000000,00005629,00007558,00000000,00000001,00000000,00000018,00000073,00000069,00000008,00000695,00000245,00000206,00000000,00000276,00000000,00000000,00000000,00000641,00000000,00000002,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000335,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000198,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000045,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000091,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000437,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000315,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000449,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000517,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001065,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000004,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001743,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00005093,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000224,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001346,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000039,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000114,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000020,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000326,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000135,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000099,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001116,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000824,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000319,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000276,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000246,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000115,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000028,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000003,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000456,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00018527,00000293,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000117,00000000,00000000,00000000,00000292,00000000,00000000,00018607,00007400,00001581,00000046,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00037830,00000335,00000000,00000000,00000113,00000000,00000000,00000000,00000000,00000000,00000000,00000361,00000000,00000000,00000000,00000798,00000000,00000000,00053982,00022474,00005902,00001008,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00126027,00000000,00000000,00000000,00000073,00000000,00000000,00000000,00000000,00000000,00000000,00001303,00000000,00000000,00000000,00000000,00000000,00003150,00001566,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00081874,00000000,00000000,00000000,00000176,00000000,00000000,00000000,00000000,00000000,00000000,00000788,00000000,00000000,00000000,00000000,00000000,00004491,00001202,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00020835,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000253,00000000,00000000,00000000,00000000,00000000,00000304,00000259,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00034814,00000000,00000000,00000000,00000062,00000000,00000000,00000000,00000000,00000000,00000000,00000361,00000000,00000000,00000000,00000000,00000000,00000854,00000453,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00016944,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000135,00000000,00000000,00000000,00000000,00000000,00001416,00000180,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00023498,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000286,00000000,00000000,00000000,00000000,00000000,00000718,00000291,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00035161,00000000,00000000,00000000,00000124,00000000,00000000,00000000,00000000,00000000,00000000,00000450,00000000,00000000,00000000,00000000,00000000,00001917,00000628,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
