     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/28/2019-01/03/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R375,NEW LOTS AV-VAN SINDEREN AV   ,00006037,00000355,00000127,00000134,00000001,00005100,00002310,00000002,00000022,00000184,00000002,00000388,00000025,00000054,00000000,00000040,00000000,00000000,00000000,00000911,00000000,00000031,00000000,00000143,00000156,00000073,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00006648,00000418,00000069,00000072,00000000,00003616,00001952,00000005,00000024,00000209,00000000,00000262,00000038,00000042,00000000,00000041,00000000,00000000,00000000,00000650,00000000,00000031,00000000,00000222,00000134,00000051,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00015525,00001249,00000179,00000333,00000008,00011506,00007156,00000004,00000032,00000678,00000006,00001557,00000306,00000207,00000000,00000290,00000000,00000000,00000000,00001417,00000000,00000061,00000000,00000478,00000340,00000223,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00021167,00000762,00000146,00000329,00000006,00016183,00013469,00000007,00000066,00000460,00000007,00001596,00000221,00000293,00000000,00000512,00000000,00000000,00000000,00001308,00000000,00000047,00000000,00000321,00000353,00000194,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00009569,00000323,00000043,00000117,00000003,00007672,00005942,00000000,00000026,00000266,00000001,00000587,00000089,00000177,00000000,00000253,00000000,00000000,00000000,00000765,00000000,00000021,00000000,00000096,00000096,00000073,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00012737,00000543,00000119,00000280,00000005,00009522,00007124,00000002,00000034,00000324,00000001,00000764,00000106,00000172,00000000,00000285,00000000,00000000,00000000,00000952,00000000,00000033,00000000,00000257,00000174,00000123,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00011458,00000478,00000077,00000117,00000001,00010385,00006786,00000009,00000030,00000344,00000002,00000638,00000094,00000132,00000000,00000329,00000000,00000000,00000000,00000890,00000000,00000038,00000000,00000165,00000209,00000089,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00011634,00000681,00000080,00000137,00000003,00005214,00004007,00000003,00000048,00000421,00000001,00000432,00000087,00000080,00000000,00000088,00000000,00000000,00000000,00001501,00000000,00000056,00000000,00000288,00000179,00000176,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00008979,00000430,00000055,00000116,00000000,00003538,00003849,00000017,00000053,00000150,00000000,00000262,00000085,00000101,00000000,00000065,00000000,00000000,00000000,00001222,00000000,00000013,00000000,00000180,00000090,00000190,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00006131,00000392,00000030,00000120,00000000,00002208,00002593,00000003,00000065,00000103,00000001,00000200,00000076,00000050,00000000,00000032,00000000,00000000,00000000,00000543,00000000,00000014,00000000,00000116,00000048,00000053,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00010958,00000498,00000146,00000224,00000000,00007171,00005551,00000024,00000087,00000268,00000003,00000496,00000111,00000107,00000000,00000103,00000000,00000000,00000000,00001400,00000000,00000058,00000000,00000167,00000156,00000139,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00009613,00000650,00000141,00000203,00000000,00008662,00003598,00000006,00000016,00000535,00000001,00000501,00000047,00000079,00000000,00000049,00000000,00000000,00000000,00001787,00000000,00000021,00000000,00000389,00000516,00000307,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00009503,00000586,00000155,00000190,00000000,00008311,00003521,00000008,00000030,00000517,00000001,00000437,00000050,00000057,00000000,00000103,00000000,00000000,00000000,00001885,00000000,00000016,00000000,00000432,00000440,00000235,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00011064,00000475,00000109,00000217,00000001,00008726,00004320,00000028,00000038,00000334,00000000,00000496,00000083,00000058,00000000,00000049,00000000,00000000,00000000,00001288,00000000,00000003,00000000,00000296,00000219,00000120,                                                                                                    
R389,BRONX PARK EAST               ,00004357,00000229,00000057,00000088,00000000,00002734,00001647,00000003,00000015,00000136,00000000,00000201,00000033,00000031,00000000,00000031,00000000,00000000,00000000,00000718,00000000,00000002,00000000,00000095,00000114,00000071,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00022657,00003876,00000114,00002329,00000003,00003964,00022386,00000017,00000110,00000972,00000008,00000457,00000177,00000193,00000000,00000183,00000000,00000000,00000000,00003496,00000000,00000098,00000000,00000603,00000085,00000975,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00012265,00001006,00000044,00000534,00000001,00003410,00009992,00000008,00000070,00000343,00000001,00000431,00000134,00000106,00000000,00000107,00000000,00000000,00000000,00002450,00000000,00000041,00000000,00000256,00000070,00000399,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00008295,00001079,00000097,00000640,00000003,00003170,00007839,00000005,00000070,00000315,00000000,00000248,00000100,00000055,00000000,00000057,00000000,00000000,00000000,00001236,00000000,00000063,00000000,00000265,00000046,00000337,                                                                                                    
R393,20TH AVENUE-62ND STREET       ,00006424,00000755,00000074,00000394,00000001,00001811,00006874,00000010,00000067,00000150,00000000,00000201,00000114,00000056,00000000,00000045,00000000,00000000,00000000,00001634,00000000,00000038,00000000,00000165,00000021,00000279,                                                                                                    
R394,BAY PARKWAY-66TH STREET       ,00010327,00001577,00000095,00000863,00000001,00003920,00012410,00000007,00000107,00000329,00000000,00000422,00000162,00000106,00000000,00000036,00000000,00000000,00000000,00001544,00000000,00000085,00000000,00000242,00000091,00000365,                                                                                                    
R395,KINGS HIGHWAY-WEST 7TH ST     ,00007377,00001037,00000089,00000688,00000000,00002933,00008602,00000005,00000070,00000243,00000000,00000266,00000131,00000094,00000000,00000045,00000000,00000000,00000000,00001104,00000000,00000054,00000000,00000143,00000039,00000237,                                                                                                    
R396,AVENUE U-WEST 7TH STREET      ,00004722,00000654,00000044,00000513,00000000,00001915,00006991,00000006,00000041,00000191,00000000,00000179,00000073,00000081,00000000,00000014,00000000,00000000,00000000,00000797,00000000,00000059,00000000,00000095,00000044,00000304,                                                                                                    
R397,86TH STREET-AVENUE V          ,00003190,00000520,00000031,00000371,00000000,00001892,00003394,00000003,00000015,00000160,00000000,00000133,00000028,00000017,00000000,00000009,00000000,00000000,00000000,00000497,00000000,00000020,00000000,00000168,00000055,00000202,                                                                                                    
R398,NEW UTRECHT AVENUE-62ND ST    ,00008924,00000859,00000037,00000573,00000004,00004061,00007073,00000002,00000052,00000161,00000001,00000185,00000120,00000085,00000000,00000037,00000000,00000000,00000000,00001841,00000000,00000036,00000000,00000200,00000059,00000255,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00006956,00000830,00000047,00000606,00000001,00002572,00007697,00000002,00000049,00000158,00000001,00000284,00000075,00000069,00000000,00000034,00000000,00000000,00000000,00001767,00000000,00000075,00000000,00000165,00000041,00000311,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004591,00000575,00000079,00000392,00000000,00001811,00003871,00000004,00000034,00000137,00000000,00000175,00000064,00000030,00000000,00000021,00000000,00000000,00000000,00001005,00000000,00000042,00000000,00000117,00000036,00000154,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00009445,00000236,00000014,00000039,00000002,00006035,00005779,00000005,00000035,00000100,00000000,00000641,00000099,00000125,00000000,00000197,00000000,00000000,00000000,00000598,00000000,00000013,00000000,00000070,00000060,00000041,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00007643,00000257,00000040,00000104,00000004,00004414,00004147,00000002,00000036,00000117,00000000,00000408,00000062,00000061,00000000,00000104,00000000,00000000,00000000,00000533,00000000,00000023,00000000,00000099,00000047,00000075,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00008887,00000419,00000051,00000200,00000005,00004267,00005152,00000002,00000078,00000167,00000005,00000425,00000127,00000080,00000000,00000105,00000000,00000000,00000000,00000677,00000000,00000022,00000000,00000077,00000052,00000048,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00011942,00000706,00000062,00000234,00000007,00005902,00006489,00000014,00000078,00000330,00000004,00000629,00000134,00000108,00000000,00000105,00000000,00000000,00000000,00001030,00000000,00000034,00000000,00000156,00000100,00000135,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00008498,00000427,00000070,00000087,00000006,00006580,00002798,00000004,00000022,00000316,00000000,00000330,00000053,00000072,00000000,00000043,00000000,00000000,00000000,00001957,00000000,00000023,00000000,00000417,00000356,00000217,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00010728,00000671,00000207,00000164,00000001,00009370,00003984,00000013,00000022,00000552,00000000,00000438,00000072,00000114,00000000,00000051,00000000,00000000,00000000,00002287,00000000,00000010,00000001,00000395,00000312,00000201,                                                                                                    
R407,INTERVALE 163RD STREET        ,00004948,00000252,00000054,00000050,00000000,00003965,00001647,00000008,00000014,00000166,00000000,00000196,00000022,00000024,00000000,00000016,00000000,00000000,00000000,00000864,00000000,00000004,00000000,00000254,00000157,00000097,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00011291,00000778,00000222,00000276,00000000,00011748,00004597,00000006,00000017,00000526,00000002,00000532,00000236,00000097,00000000,00000062,00000000,00000000,00000000,00002140,00000002,00000025,00000000,00000386,00000476,00000268,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00007925,00000404,00000100,00000123,00000000,00005708,00002691,00000011,00000025,00000282,00000000,00000311,00000049,00000048,00000000,00000037,00000000,00000000,00000000,00001400,00000000,00000009,00000000,00000272,00000198,00000144,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00002663,00000259,00000039,00000044,00000001,00001619,00001745,00000001,00000008,00000115,00000000,00000273,00000032,00000061,00000000,00000042,00000000,00000000,00000000,00000318,00000000,00000004,00000000,00000055,00000044,00000026,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00001671,00000164,00000038,00000046,00000002,00001040,00000943,00000000,00000012,00000065,00000000,00000152,00000018,00000024,00000000,00000023,00000000,00000000,00000000,00000932,00000000,00000002,00000000,00000049,00000017,00000025,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00010345,00000353,00000037,00000073,00000001,00007052,00004905,00000005,00000042,00000201,00000001,00000448,00000063,00000069,00000000,00000182,00000000,00000000,00000000,00000909,00000000,00000037,00000000,00000135,00000084,00000058,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005461,00000253,00000029,00000070,00000000,00003073,00002552,00000000,00000055,00000069,00000003,00000327,00000145,00000077,00000000,00002647,00000000,00000000,00000000,00000102,00000000,00000005,00000000,00000057,00000033,00000033,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000726,00000035,00000009,00000008,00000000,00000111,00000125,00000000,00000024,00000007,00000000,00000027,00000023,00000002,00000000,00000012,00000000,00000000,00000000,00000039,00000000,00000000,00000000,00000003,00000000,00000002,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001662,00000128,00000018,00000039,00000000,00000652,00000481,00000001,00000006,00000081,00000001,00000066,00000013,00000008,00000000,00000039,00000000,00000000,00000000,00000166,00000000,00000006,00000000,00000034,00000018,00000008,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000918,00000043,00000003,00000006,00000000,00000311,00000245,00000000,00000007,00000013,00000000,00000025,00000009,00000019,00000000,00000024,00000000,00000000,00000000,00000171,00000000,00000006,00000000,00000013,00000006,00000001,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000395,00000042,00000000,00000002,00000001,00000089,00000082,00000002,00000000,00000013,00000000,00000014,00000000,00000003,00000000,00000008,00000000,00000000,00000000,00000088,00000000,00000000,00000000,00000009,00000000,00000001,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001261,00000165,00000048,00000042,00000000,00000523,00000299,00000000,00000007,00000186,00000000,00000033,00000013,00000005,00000000,00000040,00000000,00000000,00000000,00000073,00000000,00000002,00000000,00000013,00000010,00000008,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00008114,00000690,00000035,00000130,00000003,00003345,00004012,00000003,00000052,00000205,00000000,00000282,00000134,00000092,00000000,00000075,00000000,00000000,00000000,00001486,00000000,00000044,00000000,00000190,00000037,00000108,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003643,00000410,00000044,00000178,00000000,00001703,00001658,00000003,00000044,00000102,00000001,00000075,00000098,00000031,00000000,00000010,00000000,00000000,00000000,00000985,00000000,00000013,00000000,00000096,00000052,00000043,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00001044,00000073,00000024,00000073,00000000,00001044,00001580,00000000,00000006,00000032,00000000,00000047,00000006,00000013,00000000,00000006,00000000,00000000,00000000,00000219,00000000,00000015,00000000,00000022,00000024,00000060,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005689,00000488,00000030,00000156,00000000,00002637,00003139,00000005,00000059,00000107,00000001,00000167,00000135,00000047,00000000,00000029,00000000,00000000,00000000,00000764,00000000,00000038,00000000,00000125,00000049,00000085,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00005483,00000498,00000024,00000129,00000001,00001896,00002809,00000000,00000067,00000143,00000001,00000162,00000123,00000087,00000000,00000038,00000000,00000000,00000000,00000477,00000000,00000019,00000000,00000101,00000017,00000093,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003348,00000296,00000041,00000129,00000000,00001509,00001878,00000000,00000021,00000089,00000000,00000077,00000102,00000022,00000000,00000022,00000000,00000000,00000000,00000376,00000000,00000024,00000000,00000044,00000038,00000060,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002659,00000606,00000015,00000089,00000001,00000795,00001235,00000003,00000029,00000091,00000000,00000070,00000061,00000036,00000000,00000022,00000000,00000000,00000000,00000522,00000000,00000020,00000000,00000036,00000016,00000020,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00004143,00000222,00000028,00000036,00000000,00001360,00001279,00000011,00000057,00000130,00000002,00000177,00000085,00000028,00000000,00000016,00000000,00000000,00000000,00000522,00000000,00000001,00000000,00000055,00000032,00000028,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00007390,00000414,00000049,00000078,00000002,00003048,00002860,00000023,00000046,00000238,00000000,00000326,00000114,00000054,00000000,00000029,00000000,00000000,00000000,00000657,00000000,00000017,00000000,00000157,00000077,00000041,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00007318,00000471,00000154,00000294,00000002,00006441,00005004,00000110,00000035,00000262,00000002,00000825,00000128,00000050,00000000,00000034,00000000,00000000,00000000,00000845,00000000,00000020,00000000,00000103,00000196,00000094,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00005766,00000283,00000026,00000070,00000003,00001846,00001965,00000019,00000081,00000155,00000002,00000458,00000103,00000035,00000000,00000020,00000000,00000000,00000000,00000745,00000000,00000001,00000000,00000136,00000044,00000055,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00007769,00000331,00000062,00000062,00000006,00004042,00002324,00000018,00000052,00000179,00000001,00000353,00000049,00000060,00000000,00000042,00000000,00000000,00000000,00000746,00000000,00000004,00000000,00000113,00000074,00000072,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005686,00000275,00000053,00000097,00000002,00005278,00003159,00000000,00000015,00000234,00000000,00000247,00000023,00000054,00000000,00000117,00000000,00000000,00000000,00000605,00000000,00000018,00000000,00000142,00000123,00000078,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002585,00000139,00000045,00000091,00000000,00002909,00001177,00000001,00000004,00000109,00000001,00000133,00000007,00000008,00000000,00000017,00000000,00000000,00000000,00000293,00000000,00000018,00000000,00000064,00000098,00000051,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005203,00000290,00000050,00000100,00000000,00003619,00001574,00000003,00000020,00000186,00000000,00000136,00000022,00000027,00000000,00000042,00000000,00000000,00000000,00000822,00000000,00000022,00000000,00000146,00000119,00000052,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00005718,00000293,00000052,00000055,00000003,00003930,00001471,00000001,00000022,00000258,00000002,00000123,00000027,00000019,00000000,00000046,00000000,00000000,00000000,00001071,00000000,00000056,00000000,00000141,00000117,00000061,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006268,00000373,00000054,00000063,00000000,00004465,00001839,00000001,00000005,00000183,00000006,00000164,00000024,00000046,00000000,00000030,00000000,00000000,00000000,00000957,00000000,00000024,00000000,00000138,00000095,00000052,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00008928,00000618,00000080,00000232,00000000,00005877,00003208,00000005,00000021,00000353,00000000,00000218,00000038,00000046,00000000,00000070,00000000,00000000,00000000,00001281,00000000,00000062,00000000,00000240,00000164,00000108,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010335,00000534,00000120,00000189,00000001,00008513,00004722,00000004,00000042,00000324,00000000,00000637,00000055,00000101,00000000,00000162,00000000,00000000,00000000,00001203,00000000,00000052,00000000,00000298,00000245,00000136,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00009311,00000484,00000124,00000211,00000000,00008122,00004786,00000008,00000027,00000300,00000005,00000580,00000056,00000122,00000001,00000162,00000000,00000000,00000000,00001418,00000000,00000028,00000000,00000203,00000229,00000130,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004037,00000310,00000062,00000102,00000000,00002756,00001436,00000002,00000018,00000239,00000001,00000176,00000026,00000016,00000000,00000065,00000000,00000000,00000000,00000724,00000000,00000018,00000000,00000197,00000118,00000056,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00005570,00000408,00000066,00000095,00000000,00003626,00001891,00000000,00000021,00000227,00000000,00000196,00000031,00000045,00000000,00000031,00000000,00000000,00000000,00000943,00000000,00000038,00000000,00000241,00000112,00000069,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00005788,00000311,00000066,00000072,00000000,00003692,00001875,00000001,00000021,00000232,00000000,00000202,00000023,00000039,00000000,00000066,00000000,00000000,00000000,00000983,00000000,00000010,00000000,00000190,00000159,00000065,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00010128,00000595,00000174,00000178,00000007,00009826,00004718,00000007,00000020,00000262,00000002,00000506,00000041,00000071,00000000,00000086,00000000,00000000,00000000,00002164,00000000,00000020,00000000,00000303,00000477,00000272,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00004945,00000411,00000057,00000088,00000003,00003520,00001866,00000005,00000037,00000207,00000000,00000250,00000035,00000030,00000000,00000024,00000001,00000000,00000000,00000725,00000000,00000005,00000000,00000115,00000119,00000061,                                                                                                    
R445,138TH STREET-3RD AVE          ,00013311,00000737,00000140,00000188,00000000,00011601,00005184,00000018,00000034,00000491,00000012,00000700,00000090,00000131,00000000,00000119,00000000,00000000,00000000,00001692,00000000,00000020,00000000,00000467,00000388,00000225,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00010769,00000669,00000093,00000121,00000000,00009163,00003390,00000008,00000024,00000364,00000001,00000338,00000046,00000044,00000000,00000043,00000000,00000000,00000000,00001436,00000000,00000018,00000000,00000403,00000268,00000186,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00005676,00000274,00000061,00000068,00000000,00004697,00001957,00000004,00000018,00000145,00000000,00000165,00000025,00000013,00000000,00000023,00000000,00000000,00000000,00000802,00000000,00000017,00000000,00000210,00000151,00000096,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00001800,00000084,00000018,00000025,00000000,00001315,00000675,00000004,00000008,00000042,00000000,00000181,00000009,00000010,00000000,00000014,00000000,00000000,00000000,00000289,00000000,00000008,00000000,00000055,00000055,00000013,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00009552,00000401,00000085,00000115,00000000,00007440,00003424,00000004,00000024,00000234,00000000,00000431,00000044,00000069,00000000,00000139,00000000,00000000,00000000,00001347,00000000,00000013,00000000,00000257,00000204,00000174,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00005592,00000239,00000040,00000048,00000001,00003825,00001696,00000008,00000024,00000141,00000000,00000230,00000052,00000027,00000000,00000093,00000000,00000000,00000000,00000593,00000000,00000019,00000000,00000116,00000103,00000060,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00011093,00000820,00000146,00000280,00000019,00005880,00006586,00000019,00000049,00000374,00000022,00001658,00000181,00000210,00000000,00000097,00000000,00000000,00000000,00001087,00000000,00000017,00000000,00000141,00000093,00000082,                                                                                                    
R452,72ND STREET & BROADWAY        ,00073353,00009838,00000669,00001985,00000057,00035604,00042581,00000115,00000689,00001486,00000099,00005546,00002634,00001544,00000000,00001598,00000000,00000000,00000000,00003416,00000000,00000062,00000000,00000430,00000402,00000397,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00021625,00001132,00000128,00000422,00000009,00011720,00014373,00000030,00000186,00000225,00000008,00001865,00000575,00000422,00000000,00000566,00000000,00000000,00000000,00000692,00000000,00000034,00000000,00000196,00000118,00000161,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001493,00000105,00000018,00000029,00000000,00000982,00000686,00000004,00000009,00000027,00000000,00000041,00000024,00000017,00000000,00000011,00000000,00000000,00000000,00000239,00000000,00000005,00000000,00000023,00000007,00000010,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004371,00000308,00000047,00000074,00000001,00002770,00002916,00000022,00000045,00000044,00000010,00000505,00000138,00000114,00000000,00000126,00000000,00000000,00000000,00000169,00000000,00000001,00000000,00000040,00000030,00000035,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00026607,00001273,00000212,00000480,00000011,00019422,00013728,00000023,00000132,00000600,00000006,00001611,00000449,00000280,00000000,00000799,00000000,00000000,00000000,00001361,00000000,00000072,00000000,00000537,00000326,00000225,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00048526,00001953,00000180,00000355,00000039,00027673,00024703,00000059,00000425,00000342,00000053,00003172,00001140,00000724,00000000,00001363,00000000,00000000,00000000,00001829,00000000,00000094,00000000,00000394,00000245,00000224,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00037090,00001539,00000112,00000469,00000020,00019521,00016776,00000100,00000258,00000314,00000026,00001904,00000837,00000576,00000000,00001106,00000000,00000000,00000000,00001107,00000000,00000067,00000000,00000185,00000118,00000174,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00051477,00005073,00000246,00002538,00000054,00029649,00023464,00000134,00000322,00001002,00000125,00001831,00000875,00000595,00000000,00001752,00000000,00000000,00000000,00001590,00000000,00000076,00000000,00000314,00000123,00000706,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003348,00001953,00000223,00000616,00000000,00001555,00001674,00000007,00000016,00000761,00000001,00000127,00000033,00000033,00000000,00000048,00000000,00000000,00000000,00000058,00000000,00000006,00000000,00000056,00000035,00000066,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00006181,00000365,00000043,00000109,00000001,00008198,00004038,00000012,00000018,00000036,00000005,00000423,00000106,00000084,00000000,00000313,00000000,00000000,00000000,00000119,00000000,00000003,00000000,00000008,00000006,00000012,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00007617,00000516,00000038,00000090,00000001,00008036,00003667,00000015,00000026,00000041,00000004,00000400,00000129,00000105,00000000,00000383,00000000,00000000,00000000,00000213,00000000,00000005,00000000,00000022,00000007,00000011,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00021321,00000206,00000000,00000000,00000003,00000000,00000000,00000000,00000133,00000000,00000000,00000000,00000408,00000000,00000000,00015392,00007148,00004288,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00038960,00000345,00000000,00000000,00000059,00000000,00000000,00000000,00000208,00000000,00000000,00000000,00000874,00000000,00000000,00045962,00024946,00011363,00000628,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00111821,00000000,00000000,00000000,00000025,00000000,00000000,00000000,00000604,00000000,00000000,00000000,00000000,00000000,00003696,00002390,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00079505,00000000,00000000,00000000,00000040,00000000,00000000,00000000,00000402,00000000,00000000,00000000,00000000,00000000,00005649,00001884,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00017003,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000121,00000000,00000000,00000000,00000000,00000000,00000553,00000438,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00030147,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000159,00000000,00000000,00000000,00000000,00000000,00001679,00000821,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00016485,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000052,00000000,00000000,00000000,00000000,00000000,00001023,00000206,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00018847,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000133,00000000,00000000,00000000,00000000,00000000,00000627,00000373,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00030092,00000000,00000000,00000000,00000021,00000000,00000000,00000000,00000209,00000000,00000000,00000000,00000000,00000000,00002290,00000976,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00011897,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000063,00000000,00000000,00000000,00000000,00000000,00000379,00000313,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00010555,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000067,00000000,00000000,00000000,00000000,00000000,00000218,00000239,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R549,PA-PATH NEWARK                ,00056908,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000224,00000000,00000000,00000000,00000000,00000000,00003416,00000709,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R550,PA-PATH HOBOKEN               ,00054075,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000375,00000000,00000000,00000000,00000000,00000000,00002031,00000918,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
