     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/11/2010-12/17/2010,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R347,69TH STREET-ROOSEVELT AVE     ,00010575,00000476,00000058,00000279,00000001,00005679,00010787,00000013,00000145,00000346,00000011,00000021,00000000,00000014,00000413,00000024,00000028,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003366,00000097,00000016,00000024,00000012,00001686,00001143,00000000,00000045,00000467,00000001,00000008,00000000,00000042,00000267,00000008,00000000,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R349,SUTTER AVE-VAN SINDEREN AVE   ,00010510,00000276,00000073,00000084,00000003,00005161,00002767,00000009,00000110,00001061,00000002,00000015,00000000,00000000,00000985,00000000,00000000,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R350,LIVONIA AVE-VAN SINDEREN AV   ,00005470,00000220,00000038,00000075,00000000,00003326,00002178,00000010,00000089,00000512,00000007,00000028,00000000,00000000,00000471,00000001,00000001,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R352,HEWES STREET-BROADWAY         ,00006877,00000252,00000022,00000066,00000000,00002521,00004172,00000005,00000077,00000371,00000012,00000020,00000000,00000002,00000300,00000014,00000023,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R353,LORIMER STREET-BROADWAY       ,00008151,00000668,00000028,00000540,00000001,00003063,00010419,00000001,00000080,00000584,00000007,00000031,00000000,00000013,00000738,00000027,00000036,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R354,104TH STREET-LIBERTY AVENUE   ,00005349,00000137,00000015,00000052,00000000,00001057,00002332,00000008,00000016,00000115,00000000,00000065,00000000,00000001,00000213,00000009,00000005,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R355,109TH STREET-LIBERTY AVENUE   ,00007378,00000166,00000005,00000082,00000000,00001515,00003297,00000002,00000032,00000234,00000001,00000096,00000000,00000000,00000408,00000014,00000004,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R356,LEFFERTS BLVD-LIBERTY AVE     ,00017708,00000490,00000062,00000106,00000001,00005595,00008891,00000009,00000134,00000754,00000017,00000273,00000000,00000007,00001142,00000023,00000037,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R357,NORTH CONDUIT AVE-COHANCEY    ,00002863,00000097,00000014,00000030,00000000,00000470,00000701,00000000,00000036,00000064,00000004,00000034,00000000,00000001,00000252,00000014,00000000,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R358,BEACH 25TH STREET-WAVECREST   ,00001408,00000077,00000004,00000002,00000000,00000361,00000269,00000000,00000011,00000065,00000000,00000010,00000000,00000000,00000145,00000007,00000000,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R359,23RD STREET-ELY AVENUE        ,00029442,00001075,00000093,00000365,00000094,00011313,00029749,00000022,00000326,00001816,00000159,00000208,00000000,00000316,00002892,00000306,00000068,00000000,00000076,00000000,00000000,00000000,                                                                                                                                        
R360,21ST STREET-JACKSON AVENUE    ,00002465,00000075,00000007,00000011,00000000,00001210,00002097,00000002,00000036,00000156,00000000,00000004,00000000,00000008,00000274,00000006,00000006,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R361,PELHAM PKWY-WHITE PLAINS RD   ,00016637,00000892,00000131,00000416,00000009,00008954,00010262,00000021,00000234,00001396,00000063,00000094,00000000,00000009,00001835,00000050,00000007,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R362,ALLERTON AV-WHITE PLAINS RD   ,00012000,00000531,00000078,00000201,00000001,00005992,00005259,00000025,00000123,00000885,00000035,00000070,00000000,00000003,00000887,00000016,00000004,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R363,BURKE AVE-WHITE PLAINS ROAD   ,00008287,00000360,00000035,00000144,00000000,00003793,00003162,00000017,00000072,00000738,00000009,00000060,00000000,00000000,00000680,00000019,00000001,00000000,00000027,00000000,00000000,00000000,                                                                                                                                        
R364,GUNHILL RD-WHITE PLAINS RD    ,00012249,00000514,00000119,00000238,00000001,00008654,00006312,00000017,00000193,00001441,00000036,00000026,00000000,00000012,00001511,00000009,00000002,00000000,00000058,00000001,00000000,00000000,                                                                                                                                        
R365,219TH ST-WHITE PLAINS ROAD    ,00008143,00000275,00000064,00000135,00000000,00003834,00003025,00000007,00000085,00000680,00000029,00000027,00000000,00000000,00000645,00000006,00000007,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R366,225TH ST-WHITE PLAINS ROAD    ,00010491,00000328,00000072,00000130,00000000,00005206,00003339,00000009,00000121,00000713,00000011,00000044,00000000,00000001,00000652,00000013,00000017,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R367,233RD ST-WHITE PLAINS ROAD    ,00011791,00000563,00000110,00000200,00000005,00005988,00005091,00000011,00000121,00001004,00000009,00000065,00000000,00000007,00000961,00000007,00000007,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R368,9TH AVENUE-39TH STREET        ,00013301,00000425,00000035,00000232,00000006,00003941,00012853,00000001,00000089,00000484,00000009,00000074,00000000,00000009,00000568,00000035,00000018,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R369,FORT HAMILTON PKWY-45TH ST    ,00009669,00000529,00000037,00000149,00000019,00002409,00006482,00000007,00000045,00000251,00000012,00000058,00000000,00000016,00000299,00000037,00000015,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R370,71ST STREET-NEW UTRECHT AVE   ,00009908,00000518,00000009,00000344,00000000,00002023,00010616,00000011,00000042,00000273,00000016,00000130,00000000,00000013,00000593,00000053,00000011,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R371,79TH STREET-17TH AVENUE       ,00011848,00000525,00000015,00000340,00000000,00002002,00013319,00000008,00000073,00000227,00000014,00000214,00000000,00000009,00000664,00000036,00000014,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R372,18TH AVENUE-86TH STREET       ,00011720,00000654,00000026,00000399,00000018,00002846,00013218,00000008,00000089,00000382,00000042,00000155,00000000,00000017,00000670,00000026,00000010,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R373,20TH AVENUE-86TH STREET       ,00010735,00000700,00000037,00000233,00000013,00002150,00010290,00000005,00000038,00000242,00000032,00000127,00000000,00000008,00000582,00000051,00000014,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R374,BAY PARKWAY-86TH STREET       ,00012942,00001002,00000049,00000697,00000002,00002985,00015429,00000019,00000104,00000427,00000040,00000172,00000000,00000011,00000844,00000051,00000050,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R375,NEW LOTS AV-VAN SINDEREN AV   ,00007080,00000185,00000031,00000125,00000000,00005247,00003717,00000015,00000109,00001127,00000001,00000015,00000000,00000012,00000910,00000001,00000009,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R376,EAST 105TH ST-FARRAGUT ROAD   ,00009160,00000269,00000039,00000097,00000003,00003927,00003283,00000018,00000066,00000612,00000011,00000035,00000000,00000000,00000978,00000019,00000025,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R377,FLUSHING AVE-BROADWAY         ,00021026,00000952,00000095,00000226,00000004,00008563,00008915,00000015,00000408,00001457,00000018,00000046,00000000,00000017,00002057,00000036,00000052,00000000,00000075,00000000,00000000,00000000,                                                                                                                                        
R378,MYRTLE AVENUE-BROADWAY        ,00022453,00000709,00000091,00000426,00000002,00011764,00015950,00000033,00000219,00002058,00000026,00000074,00000000,00000018,00001761,00000036,00000052,00000000,00000090,00000000,00000000,00000000,                                                                                                                                        
R379,KOSCIUSKO STREET-BROADWAY     ,00010111,00000270,00000046,00000169,00000001,00005123,00005791,00000008,00000163,00001023,00000011,00000020,00000000,00000009,00000843,00000011,00000023,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R380,GATES AVENUE-BROADWAY         ,00013158,00000398,00000053,00000222,00000004,00006445,00006558,00000022,00000183,00001203,00000008,00000040,00000000,00000005,00001135,00000010,00000005,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R381,HALSEY STREET-BROADWAY        ,00012614,00000392,00000122,00000144,00000003,00006932,00006138,00000022,00000143,00001369,00000010,00000020,00000000,00000000,00001160,00000013,00000039,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R382,GRANT AVNUE-PITKIN AVENUE     ,00016819,00000519,00000085,00000155,00000004,00005644,00007623,00000029,00000133,00000770,00000016,00000127,00000000,00000005,00001521,00000020,00000000,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R383,HUDSON STREET-78TH STREET     ,00011248,00000314,00000041,00000050,00000003,00002774,00006465,00000016,00000070,00000413,00000002,00000153,00000000,00000006,00000902,00000019,00000010,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R384,BOYD STREET-88TH STREET       ,00007823,00000290,00000012,00000043,00000000,00001554,00003813,00000000,00000031,00000323,00000003,00000106,00000000,00000001,00000461,00000027,00000006,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00014962,00000297,00000080,00000223,00000005,00006361,00010022,00000009,00000166,00001031,00000017,00000193,00000000,00000009,00001751,00000058,00000016,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R386,174TH STREET-SOUTHERN BLVD    ,00014065,00000436,00000122,00000219,00000005,00009578,00006707,00000023,00000206,00001635,00000019,00000055,00000000,00000003,00001417,00000022,00000024,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R387,EAST TREMONT AVENUE-178 ST    ,00012882,00000434,00000074,00000226,00000000,00010080,00007246,00000029,00000257,00001701,00000006,00000039,00000000,00000007,00001518,00000005,00000006,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R388,EAST 180TH ST-MORRIS PARK     ,00011848,00000324,00000057,00000175,00000000,00007106,00006652,00000015,00000144,00001146,00000055,00000062,00000000,00000010,00001234,00000020,00000025,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R389,BRONX PARK EAST               ,00005915,00000149,00000034,00000070,00000000,00002794,00003277,00000011,00000075,00000562,00000007,00000033,00000000,00000000,00000595,00000007,00000016,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R390,8TH AVENUE-62ND STREET        ,00021319,00001799,00000040,00001403,00000009,00001974,00028278,00000003,00000117,00000340,00000028,00000117,00000000,00000033,00000733,00000043,00000018,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R391,FORT HAMILTON PARKWAY-62ND    ,00014263,00000601,00000030,00000340,00000001,00002329,00015576,00000008,00000091,00000316,00000017,00000145,00000000,00000020,00000640,00000056,00000034,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R392,18TH AVENUE-62ND STREET       ,00010056,00000795,00000023,00000591,00000001,00002520,00013572,00000006,00000051,00000307,00000003,00000085,00000000,00000007,00000561,00000040,00000014,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R393,20TH AVENUE-62ND STREET       ,00006995,00000477,00000044,00000229,00000000,00001300,00008641,00000005,00000033,00000133,00000007,00000141,00000000,00000001,00000358,00000030,00000008,00000000,00000001,00000000,00000000,00000000,                                                                                                                                        
R394,BAY PARKWAY-66TH STREET       ,00012105,00000907,00000030,00000588,00000000,00002960,00016866,00000013,00000053,00000429,00000013,00000179,00000000,00000000,00000827,00000051,00000021,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R395,KINGS HIGHWAY-WEST 7TH ST     ,00009389,00000798,00000022,00000540,00000000,00002460,00012523,00000004,00000048,00000245,00000009,00000115,00000000,00000002,00000716,00000022,00000021,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R396,AVENUE U-WEST 7TH STREET      ,00005974,00000403,00000024,00000308,00000000,00001864,00009455,00000005,00000032,00000220,00000014,00000057,00000000,00000010,00000404,00000033,00000013,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R397,86TH STREET-AVENUE V          ,00004396,00000415,00000031,00000249,00000000,00001652,00004273,00000004,00000036,00000255,00000009,00000021,00000000,00000000,00000421,00000010,00000011,00000000,00000002,00000000,00000000,00000000,                                                                                                                                        
R398,NEW UTRECHT AVENUE-62ND ST    ,00010889,00000602,00000025,00000393,00000014,00002767,00010885,00000022,00000091,00000328,00000022,00000091,00000000,00000018,00000414,00000039,00000022,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R399,25TH AVENUE-86TH STREET       ,00008012,00000611,00000029,00000301,00000000,00001497,00010307,00000003,00000051,00000226,00000014,00000146,00000000,00000003,00000579,00000022,00000017,00000000,00000001,00000000,00000000,00000000,                                                                                                                                        
R400,BAY 50TH STREET-STILLWELL     ,00006089,00000533,00000018,00000279,00000000,00001572,00005274,00000000,00000029,00000244,00000013,00000071,00000000,00000005,00000390,00000014,00000026,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R401,CENTRAL AVE-MYRTLE AVE        ,00005387,00000133,00000007,00000087,00000000,00002322,00003439,00000010,00000041,00000327,00000002,00000017,00000000,00000000,00000301,00000003,00000018,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R402,SENECA AVENUE-PALMETTO ST     ,00005098,00000144,00000004,00000063,00000000,00001565,00003138,00000003,00000047,00000216,00000001,00000018,00000000,00000001,00000267,00000000,00000008,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R403,FOREST AVENUE-PUTNAM AVENUE   ,00008072,00000265,00000012,00000081,00000000,00001750,00005462,00000002,00000032,00000265,00000005,00000091,00000000,00000002,00000491,00000020,00000025,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R404,FRESH POND ROAD-68TH AVENUE   ,00011466,00000363,00000035,00000120,00000000,00002368,00007513,00000004,00000058,00000365,00000007,00000135,00000000,00000011,00000717,00000045,00000016,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R405,JACKSON AVENUE-WESTCHESTER    ,00011801,00000481,00000084,00000108,00000009,00007138,00004579,00000017,00000100,00001078,00000006,00000020,00000000,00000011,00001108,00000008,00000008,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R406,PROSPECT AVENUE-WESTCHESTER   ,00016048,00000572,00000142,00000289,00000000,00009499,00006651,00000045,00000186,00001507,00000020,00000041,00000000,00000008,00001405,00000014,00000012,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R407,INTERVALE 163RD STREET        ,00006273,00000154,00000036,00000058,00000000,00003720,00002552,00000005,00000065,00000443,00000010,00000009,00000000,00000001,00000531,00000001,00000001,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R408,SIMPSON ST-WESTCHESTER AVE    ,00016724,00000589,00000108,00000330,00000000,00013276,00008919,00000026,00000276,00002137,00000017,00000045,00000000,00000004,00001781,00000011,00000007,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R409,FREEMAN ST-SOUTHERN BLVD      ,00009699,00000277,00000069,00000150,00000003,00005559,00004178,00000011,00000123,00000977,00000009,00000019,00000000,00000000,00000933,00000014,00000009,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R411,PARK PLACE-FRANKLIN AVENUE    ,00004921,00000257,00000032,00000107,00000000,00002193,00003897,00000005,00000068,00000526,00000010,00000021,00000000,00000001,00000560,00000007,00000011,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002832,00000176,00000025,00000033,00000004,00001428,00001948,00000005,00000054,00000324,00000003,00000031,00000000,00000004,00000361,00000005,00000001,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00007248,00000223,00000009,00000066,00000000,00002545,00003436,00000004,00000081,00000373,00000005,00000022,00000000,00000000,00000437,00000004,00000016,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R414,HOWARD BEACH-159TH AVE        ,00004662,00000220,00000004,00000037,00000001,00001847,00002832,00000005,00000261,00000258,00000005,00000091,00000000,00000008,00000238,00000040,00000011,00000000,00001244,00000000,00000000,00000000,                                                                                                                                        
R415,BROAD CHANNEL-NOEL ROAD       ,00001116,00000051,00000008,00000009,00000000,00000104,00000252,00000000,00000016,00000007,00000000,00000027,00000000,00000000,00000061,00000009,00000000,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R416,HOLLAND-BEACH 90TH STREET     ,00001976,00000094,00000020,00000060,00000000,00000455,00000732,00000007,00000022,00000130,00000000,00000024,00000000,00000000,00000161,00000000,00000003,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R417,PLAYLAND-BEACH 98TH STREET    ,00000914,00000037,00000004,00000009,00000000,00000297,00000371,00000000,00000008,00000047,00000003,00000004,00000000,00000000,00000109,00000008,00000001,00000000,00000001,00000000,00000000,00000000,                                                                                                                                        
R418,SEASIDE BEACH-105TH STREET    ,00000373,00000040,00000000,00000004,00000000,00000031,00000174,00000000,00000001,00000007,00000000,00000007,00000000,00000000,00000049,00000000,00000008,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R419,ROCKAWAY PARK-BEACH 116TH     ,00001603,00000107,00000026,00000041,00000000,00000375,00000513,00000001,00000018,00000052,00000001,00000013,00000000,00000005,00000084,00000007,00000005,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R420,DITMAS AVE-MCDONALD AVE       ,00011063,00000604,00000048,00000263,00000000,00003183,00007090,00000002,00000074,00000414,00000009,00000068,00000000,00000011,00000657,00000074,00000022,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R421,AVENUE I-MCDONALD AVENUE      ,00004950,00000446,00000019,00000229,00000009,00001423,00003309,00000008,00000037,00000193,00000004,00000047,00000000,00000000,00000326,00000030,00000008,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R422,MCDONALD AVE-22ND AVE         ,00001245,00000065,00000008,00000106,00000000,00001013,00002642,00000003,00000010,00000141,00000002,00000005,00000000,00000001,00000156,00000007,00000004,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R423,AVENUE N-MCDONALD AVENUE      ,00007779,00000455,00000025,00000202,00000001,00001973,00005827,00000005,00000045,00000210,00000009,00000156,00000000,00000007,00000481,00000052,00000008,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R424,AVENUE P-MCDONALD AVENUE      ,00006602,00000405,00000033,00000163,00000000,00001562,00004858,00000017,00000035,00000224,00000002,00000105,00000000,00000002,00000370,00000046,00000011,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R425,AVENUE U-MCDONALD AVENUE      ,00004838,00000285,00000031,00000131,00000000,00001683,00003451,00000000,00000038,00000126,00000002,00000047,00000000,00000000,00000231,00000019,00000008,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003889,00000601,00000016,00000145,00000001,00000680,00002346,00000001,00000037,00000106,00000007,00000056,00000000,00000000,00000367,00000033,00000010,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005447,00000196,00000010,00000040,00000000,00001084,00001919,00000003,00000039,00000199,00000024,00000138,00000000,00000001,00000299,00000060,00000007,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R428,BUHRE AVE-WESTCHESTER AVE     ,00008555,00000405,00000015,00000066,00000000,00002118,00003604,00000010,00000073,00000404,00000054,00000125,00000000,00000006,00000583,00000054,00000005,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R429,PELHAM BAY PARK-BRUCKNER BL   ,00007534,00000435,00000053,00000283,00000000,00005267,00007504,00000028,00000125,00001053,00000232,00000096,00000000,00000009,00002094,00000055,00000009,00000000,00000045,00000000,00000000,00000000,                                                                                                                                        
R430,PELHAM PKWY-ESPLANADE         ,00007522,00000335,00000038,00000075,00000000,00002108,00003407,00000008,00000045,00000432,00000014,00000100,00000000,00000003,00000797,00000072,00000013,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R431,DYRE AVENUE-LIGHT STREET      ,00009895,00000295,00000033,00000074,00000000,00004261,00004068,00000005,00000063,00000740,00000021,00000068,00000000,00000000,00000930,00000027,00000007,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006796,00000246,00000041,00000096,00000002,00003524,00002918,00000008,00000120,00000721,00000000,00000026,00000000,00000000,00000577,00000003,00000020,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R433,ALABAMA AVENUE-FULTON ST      ,00003181,00000083,00000033,00000067,00000000,00003719,00002160,00000009,00000106,00000529,00000008,00000004,00000000,00000000,00000442,00000001,00000006,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R434,VAN SICLEN AVENUE-FULTON ST   ,00006637,00000243,00000035,00000041,00000004,00003333,00002631,00000004,00000068,00000573,00000000,00000027,00000000,00000000,00000353,00000002,00000006,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R435,CLEVELAND STREET-FULTON ST    ,00008379,00000225,00000040,00000042,00000001,00003579,00002864,00000011,00000044,00000569,00000006,00000025,00000000,00000005,00000383,00000004,00000007,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R436,NORWOOD AVENUE-FULTON ST      ,00008792,00000280,00000052,00000080,00000001,00003860,00002875,00000013,00000061,00000605,00000000,00000010,00000000,00000010,00000411,00000006,00000009,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R437,CRESCENT STREET-FULTON ST     ,00012525,00000399,00000063,00000198,00000000,00005324,00005174,00000029,00000102,00000558,00000005,00000032,00000000,00000004,00000532,00000006,00000012,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R438,RALPH AVENUE-FULTON STREET    ,00011037,00000424,00000106,00000146,00000001,00005954,00004661,00000017,00000145,00001201,00000005,00000019,00000000,00000003,00001411,00000011,00000019,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010178,00000391,00000096,00000149,00000005,00006007,00004542,00000022,00000127,00001117,00000006,00000029,00000000,00000007,00001511,00000006,00000005,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00005194,00000242,00000039,00000119,00000000,00002956,00002358,00000007,00000075,00000432,00000006,00000014,00000000,00000001,00000760,00000000,00000001,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R441,VAN SICLEN AVE-PITKIN AVE     ,00007456,00000252,00000025,00000117,00000000,00003263,00002397,00000011,00000061,00000606,00000006,00000020,00000000,00000002,00000668,00000008,00000007,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R442,SHEPERD AVE-PITKIN AVE        ,00007442,00000195,00000066,00000076,00000001,00003497,00002629,00000020,00000089,00000628,00000000,00000010,00000000,00000004,00000645,00000010,00000000,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R443,170TH STREET-GRAND CONC.      ,00012984,00000477,00000096,00000209,00000006,00009301,00006807,00000015,00000191,00001254,00000007,00000023,00000000,00000008,00001268,00000014,00000015,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R444,238TH ST-WHITE PLAINS ROAD    ,00007277,00000328,00000048,00000118,00000000,00003374,00003045,00000009,00000075,00000622,00000009,00000019,00000000,00000003,00000643,00000011,00000011,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R445,138TH STREET-3RD AVE          ,00015224,00000576,00000089,00000259,00000002,00009918,00007696,00000018,00000179,00001533,00000014,00000061,00000000,00000008,00001632,00000047,00000010,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R446,BROOK AVENUE-138TH STREET     ,00014307,00000570,00000061,00000167,00000005,00009338,00006201,00000017,00000131,00001166,00000007,00000035,00000000,00000007,00001204,00000013,00000019,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R447,CYPRESS AVENUE-138TH STREET   ,00009593,00000221,00000042,00000077,00000000,00005606,00003539,00000002,00000059,00001029,00000005,00000012,00000000,00000009,00000791,00000010,00000011,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002202,00000162,00000011,00000023,00000000,00000965,00001036,00000000,00000026,00000153,00000002,00000015,00000000,00000000,00000126,00000006,00000006,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008987,00000402,00000052,00000115,00000002,00006742,00004311,00000021,00000106,00000893,00000010,00000036,00000000,00000001,00000873,00000004,00000000,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00007356,00000268,00000045,00000095,00000001,00004659,00003268,00000000,00000077,00000760,00000013,00000023,00000000,00000010,00000663,00000004,00000018,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R451,WINTHROP ST-NOSTRAND AVE      ,00016288,00000749,00000080,00000292,00000027,00006261,00009680,00000034,00000195,00001218,00000036,00000090,00000000,00000065,00002329,00000040,00000051,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R452,72ND STREET & BROADWAY        ,00098343,00008110,00000383,00001995,00000114,00027755,00083173,00000087,00002351,00006099,00000239,00001241,00000000,00000487,00006462,00001041,00000562,00000000,00000658,00000000,00000000,00000000,                                                                                                                                        
R453,23RD STREET-6TH AVENUE        ,00027092,00001263,00000109,00000475,00000016,00007680,00026878,00000030,00000556,00002030,00000115,00000354,00000000,00000022,00001635,00000229,00000179,00000000,00000185,00000000,00000000,00000000,                                                                                                                                        
R454,PROSPECT AVE-4TH AVE          ,00002316,00000106,00000010,00000035,00000000,00000924,00001584,00000000,00000017,00000107,00000004,00000008,00000000,00000000,00000112,00000014,00000004,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R455,25TH STREET-4TH AVENUE        ,00002144,00000130,00000012,00000047,00000000,00000955,00001297,00000004,00000031,00000075,00000004,00000003,00000000,00000000,00000055,00000006,00000000,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R456,HOYT STREET-FULTON STREET     ,00004257,00000217,00000020,00000074,00000005,00001971,00003200,00000007,00000126,00000329,00000023,00000034,00000000,00000020,00001067,00000021,00000016,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R460,MARCY AVENUE-BROADWAY         ,00026814,00001020,00000106,00000424,00000013,00009522,00018104,00000023,00000435,00001755,00000022,00000113,00000000,00000005,00001883,00000069,00000064,00000000,00000159,00000000,00000000,00000000,                                                                                                                                        
R461,BROADWAY LAFAYETTE-BLEECKER   ,00056775,00001377,00000135,00000427,00000114,00017725,00051552,00000031,00001745,00004989,00000144,00000655,00000000,00000372,00002621,00000434,00000289,00000000,00000450,00000000,00000000,00000000,                                                                                                                                        
R462,CANAL STREET-BROADWAY         ,00039491,00001392,00000087,00000489,00000038,00011275,00028017,00000025,00002801,00002008,00000127,00000342,00000000,00000121,00001714,00000220,00000146,00000000,00000252,00000000,00000000,00000000,                                                                                                                                        
